LAMMPS data file via write_data, version 29 Sep 2021, timestep = 50000

8000 atoms
1 atom types

0 40.7 xlo xhi
-4.126053637829867 28.846241796895676 ylo yhi
-70.60496544467621 300.8389333990171 zlo zhi

Masses

1 196.97

Atoms # atomic

3111 1 19.05202110151532 1.9237574075411485 -62.53467624723559 0 0 1
179 1 17.557550642145152 3.4895444932957203 -64.32953099330794 0 0 1
177 1 16.415878851266946 3.3619686235610304 -61.75772169003325 0 0 1
3241 1 22.592680102116802 1.560412331771703 -64.44945865558113 0 0 1
3113 1 21.188198223211984 3.5317455740981165 -63.16905192648341 0 0 1
7083 1 23.826806051791635 2.556245862404295 -62.379699690474354 0 0 1
7047 1 24.779721645642525 3.0746933638859906 -64.88654255642071 0 0 1
174 1 15.015614933703246 4.7803608990164586 -63.70333793142616 0 0 1
1185 1 12.4389095597843 5.98203815521416 -62.991087092065385 0 0 1
123 1 14.730312438537409 7.617792882163898 -63.36485077233755 0 0 1
3110 1 18.745352284096985 4.8007319295372985 -62.27450776875855 0 0 1
182 1 17.401557250094765 6.315947881884591 -64.02689338851644 0 0 1
2997 1 18.464768623375075 7.670944462193757 -61.870942112545634 0 0 1
3115 1 19.83401323288698 5.126318447917117 -65.08753092353504 0 0 1
3116 1 21.01600199043837 6.505500662235064 -62.920116598288885 0 0 1
7079 1 23.57523580421066 5.150682990596624 -63.520617670130775 0 0 1
7077 1 25.84042271287909 6.907117922970877 -64.06173664916156 0 0 1
7081 1 26.015341896941948 4.404437930049828 -62.81141178444831 0 0 1
5472 1 28.43618786616718 6.0505970299135905 -63.31920965493565 0 0 1
5473 1 27.191883013024874 8.066339091908205 -61.91110686719994 0 0 1
5470 1 30.564426241538765 7.691349608452994 -63.748307737060024 0 0 1
3627 1 7.324018850639612 9.885888822382146 -62.28080145090563 0 0 1
1187 1 11.143744559575264 7.5923089319972386 -64.76751224891417 0 0 1
3913 1 8.82838382953268 8.721708449054162 -64.12659235840782 0 0 1
3912 1 7.478698567109435 10.501905059384757 -66.05228080847418 0 0 1
1186 1 11.023407989763546 10.380703801373688 -64.6409104433567 0 0 1
1189 1 13.39853008239295 9.187784895146518 -65.37112057113586 0 0 1
1188 1 12.344894020419126 8.900687259875749 -62.60524207354698 0 0 1
122 1 14.660879559965496 10.648502057295442 -63.23192822772022 0 0 1
125 1 17.02323473977999 9.248476235662444 -63.96346322076842 0 0 1
3144 1 21.94482778931634 9.553470877708698 -65.22087446847915 0 0 1
3114 1 19.450515394628095 7.966612079767445 -64.81590753984239 0 0 1
3000 1 20.89302167455079 9.260524436656265 -62.651347355159615 0 0 1
3021 1 19.49695846863169 10.836650351427167 -64.47756841807387 0 0 1
7080 1 23.34272373435218 8.112815147006788 -63.352637284374964 0 0 1
7074 1 25.771257630855157 9.835923730014194 -63.848224404239495 0 0 1
7111 1 23.215667649135472 10.88787294617389 -63.1405483067448 0 0 1
5468 1 28.16506333434985 8.592122418635206 -64.65354882573337 0 0 1
5467 1 29.5490307835002 9.89853722800622 -62.66630728429597 0 0 1
5469 1 28.068665792442825 11.557294798830853 -64.45076919309184 0 0 1
3866 1 31.866975665485292 9.036134960550669 -61.598549586756036 0 0 1
3860 1 31.94586075711573 11.436132750635881 -62.971685178023954 0 0 1
2415 1 6.056962708350626 12.378110923241216 -64.74722104199934 0 0 1
2419 1 5.699163887766802 14.515005309698473 -63.46872364171576 0 0 1
3629 1 8.581069291795323 11.685641879906168 -63.856313457340555 0 0 1
1107 1 10.864595498329551 13.550060960427516 -64.20777555704943 0 0 1
3631 1 8.307150956941422 14.293865531654358 -64.943914810984 0 0 1
1192 1 13.35076845198505 12.071495770127285 -65.14821223606707 0 0 1
1105 1 12.171690525070657 12.030178042439623 -62.3935989304382 0 0 1
85 1 14.51299142653632 13.526278437342373 -62.83104225530679 0 0 1
140 1 17.050384065189718 12.106778646418984 -63.68310898239609 0 0 1
87 1 16.695913938076647 15.129044027894132 -63.37830700098988 0 0 1
3026 1 21.732157463301025 12.525306543114382 -65.03650373148116 0 0 1
3017 1 19.284532845929583 13.791343327587128 -64.14375026436946 0 0 1
3025 1 20.73278450183506 12.258181678509228 -62.314327537057636 0 0 1
2907 1 20.53783215301858 15.314199624627147 -62.002825215359714 0 0 1
7109 1 25.306171440177952 12.70780184744967 -63.70017955917689 0 0 1
7112 1 22.953266830088584 13.891233530452734 -62.82517307212832 0 0 1
7106 1 25.332844394596066 15.440336804851704 -63.5196449644884 0 0 1
5500 1 27.77652968337428 14.334890303288063 -64.00890875875103 0 0 1
5502 1 29.281547721936114 12.706355693052778 -62.276109452532495 0 0 1
3862 1 30.34811935119563 12.925226299292742 -64.84047151997393 0 0 1
3895 1 31.59688146341334 14.18695866915277 -62.69864139411192 0 0 1
738 1 34.376890242871625 14.204785152149828 -62.65140207455805 0 0 1
3630 1 7.261593873739213 16.5530874338305 -64.06116009663464 0 0 1
3665 1 10.627820421116319 15.91174913353311 -65.81145793566009 0 0 1
1106 1 9.777896723111438 15.907109699584126 -63.06045598179064 0 0 1
3753 1 9.406529123959501 18.203020599166454 -64.61184635290952 0 0 1
1109 1 13.137711083246668 15.043949824801572 -64.7562487628498 0 0 1
84 1 14.48423265177112 16.4785632725602 -62.47100676650474 0 0 1
1112 1 12.097678562368172 17.512832044466226 -63.65209734022655 0 0 1
89 1 15.362720029686471 16.763559236986143 -65.21486700938013 0 0 1
90 1 16.490636050196137 18.170333593554453 -62.97215087693907 0 0 1
2938 1 18.926276452831395 16.858059096979016 -63.76839294836766 0 0 1
3057 1 21.4773694463827 15.505433054614809 -64.7246450185338 0 0 1
2941 1 21.3265753436929 18.335599170136565 -64.454240153916 0 0 1
7108 1 23.752552240408864 17.09928769589877 -65.2336281216521 0 0 1
7143 1 22.869161486216036 16.78248535781181 -62.50472094778377 0 0 1
7141 1 25.316503970488327 18.346350093207356 -62.98149529691821 0 0 1
5501 1 27.936371999050305 17.164079366088654 -63.89972910915636 0 0 1
5499 1 29.27846618414877 15.507888695527981 -61.768256967367 0 0 1
2285 1 33.181237548047406 15.871942913184949 -64.6034362937014 0 0 1
3893 1 30.253505536452156 15.877956008667116 -64.53232205260551 0 0 1
3894 1 31.55507283574263 17.095544869897477 -62.45746965242586 0 0 1
2287 1 32.970666664495226 18.443834840329657 -64.27694432586016 0 0 1
5495 1 30.330838407833973 18.843767960870544 -64.37464336461511 0 0 1
3892 1 34.180762630497696 16.950411185212662 -62.40571158679216 0 0 1
1030 1 10.586670944754148 19.431128204524235 -62.52196809090289 0 0 1
1110 1 11.542417276706113 19.807968480125105 -65.38041149202338 0 0 1
1032 1 12.595220117661954 21.236827217237003 -63.396792082973505 0 0 1
88 1 14.282203972072702 19.465953714797905 -64.41216881496788 0 0 1
94 1 16.543428620183057 20.725812843152728 -64.890663483493 0 0 1
44 1 15.78091024355669 20.75368477422109 -62.30430389615395 0 0 1
2942 1 18.928287377019778 22.585764515248368 -65.55230096367717 0 0 1
2937 1 18.92994329072219 19.527613847302923 -63.5854239671641 0 0 1
2954 1 20.969925695203838 21.142178793479566 -64.05910678468496 0 0 1
2840 1 18.302888556580434 21.941319233554186 -62.91324733135718 0 0 1
7139 1 23.75836461690055 19.970073830177764 -64.83180892504981 0 0 1
7144 1 22.791423422563867 19.61838280788681 -62.26450138813564 0 0 1
7138 1 25.229040511264266 21.22862146417399 -62.77261419378845 0 0 1
7140 1 23.24290548985981 22.610952501119602 -64.42990835777184 0 0 1
7137 1 26.1767907616753 21.37609496591441 -65.44764954796692 0 0 1
5532 1 27.585678797975564 19.854335019600835 -63.55486476402714 0 0 1
5533 1 27.65866138188491 22.747010526306155 -63.00243109136877 0 0 1
5530 1 29.733604026636925 21.385714201837644 -63.67878726759855 0 0 1
3925 1 31.5234844292569 19.889263148105524 -62.15590484513258 0 0 1
45 1 14.728099169939691 22.681788932172253 -63.95789205369075 0 0 1
47 1 17.076059724132428 24.157920430930943 -64.47293055616865 0 0 1
2865 1 19.392791424180334 25.654930394264884 -65.10929895835062 0 0 1
2861 1 20.65163528843744 23.882818368768202 -63.283157914313385 0 0 1
2838 1 18.46359110509078 25.1533030796621 -62.422021351265386 0 0 1
2866 1 20.612066922860595 26.53907094125701 -62.88651870820201 0 0 1
7168 1 22.96531949607155 25.3004325748772 -63.74689435433208 0 0 1
7170 1 25.005014537519063 23.96178997606802 -62.071614842269625 0 0 1
7134 1 25.810191728294814 23.765414470034226 -64.64612402636531 0 0 1
3104 1 18.05807835630023 1.853535907628146 -59.94476351235267 0 0 1
110 1 15.424672194077203 3.0213786127684763 -59.07495189704592 0 0 1
3105 1 20.565203044788806 1.1369441719011073 -58.939517301184 0 0 1
3112 1 20.37349659940558 3.266430345048822 -60.43444484336291 0 0 1
3106 1 21.605197485476182 1.250393744653036 -61.71660585748673 0 0 1
7087 1 22.967474159073824 2.418371903070338 -59.599881902206576 0 0 1
7082 1 25.316108234290276 3.90837808594308 -60.13462061026602 0 0 1
1182 1 10.137342103829555 7.4312143880436965 -62.06216077323499 0 0 1
1184 1 11.557429746994705 5.8790880805552606 -60.26262214995725 0 0 1
119 1 13.922465101177695 4.537626627933975 -60.905537048728135 0 0 1
117 1 13.750924391606352 7.505586251511688 -60.838948753907104 0 0 1
104 1 13.021279598990002 4.425704735926925 -58.41999157755019 0 0 1
2993 1 17.765712609971764 4.530001234013214 -59.60890309444807 0 0 1
120 1 15.18508121963072 6.0373699618219385 -58.952143601550205 0 0 1
121 1 16.190441821665775 6.0727137472824575 -61.47314905041971 0 0 1
2992 1 17.619515932468214 7.582717327664548 -59.3491802749179 0 0 1
2995 1 20.19670678818032 6.128581921803879 -60.13003947834563 0 0 1
7084 1 22.574139498412627 4.919109055274075 -60.98697693031515 0 0 1
7117 1 24.00384960298866 6.209611436343157 -58.8839544131459 0 0 1
7115 1 22.425646087096382 7.808210548572306 -60.6451228638157 0 0 1
7078 1 24.927436324827465 6.433390572915694 -61.453805077265415 0 0 1
5477 1 27.7186310149701 5.660177849362612 -60.59095282929715 0 0 1
5510 1 28.96154481416961 6.81524621569674 -58.57293291388147 0 0 1
